order_id,customer_name,customer_email,city,category,product_name,unit_price,quantity,total_amount,discount_percent,final_amount,payment_method,order_status,order_date,order_month,order_quarter,order_year,is_returned,is_cancelled
ORD10302,Heidi Ward,cohenangel@example.com,Mumbai,Food & Beverage,Energy Drink,662.18,1,662.18,0.1,595.96,Credit Card,Delivered,2024-06-11,6,2,2024,0,0
ORD10303,Jennifer Wilson,charlesroth@example.org,Chennai,Clothing,Jacket,4831.94,4,19327.76,0.29,13722.71,Debit Card,Delivered,2024-01-27,1,1,2024,0,0
ORD10304,Sara Campbell,mary75@example.org,Bengaluru,Home & Kitchen,Coffee Maker,7817.14,1,7817.14,0.19,6331.88,Cash on Delivery,Delivered,2024-07-22,7,3,2024,0,0
ORD10305,Adam Ball,bryanmclaughlin@example.net,Surat,Clothing,Jeans,4548.08,2,9096.16,0.09,8277.51,UPI,Delivered,2024-09-14,9,3,2024,0,0
ORD10306,Mitchell Johnson,nicolebarrett@example.com,Jaipur,Electronics,Tablet,28702.9,1,28702.9,0.05,27267.76,Debit Card,Delivered,2024-07-18,7,3,2024,0,0
ORD10307,Christian Johnston,rduncan@example.net,Chennai,Food & Beverage,Green Tea,602.56,2,1205.12,0.18,988.2,Debit Card,Delivered,2024-04-04,4,2,2024,0,0
ORD10308,Alexis Walker,seanayers@example.org,Ahmedabad,Food & Beverage,Green Tea,575.67,1,575.67,0.23,443.27,Debit Card,Delivered,2024-04-13,4,2,2024,0,0
ORD10309,Shane Little,barrettjustin@example.org,Mumbai,Home & Kitchen,Toaster,13276.2,5,66381.0,0.12,58415.28,Credit Card,Delivered,2024-03-23,3,1,2024,0,0
ORD10310,Monica Pope,fcox@example.org,Pune,Food & Beverage,Green Tea,338.39,3,1015.17,0.02,994.87,Net Banking,Delivered,2024-03-24,3,1,2024,0,0
ORD10311,Ronald White,jackiepeterson@example.net,Delhi,Clothing,Dress,3772.11,2,7544.22,0.02,7393.34,Cash on Delivery,Delivered,2024-10-19,10,4,2024,0,0
ORD10312,Jacob Turner,jennifer62@example.com,Mumbai,Electronics,Smartphone,39043.45,3,117130.35,0.05,111273.83,Credit Card,Returned,2024-03-17,3,1,2024,1,0
ORD10313,Gina Anderson,madelineblake@example.com,Hyderabad,Food & Beverage,Protein Bar,486.07,5,2430.35,0.11,2163.01,Cash on Delivery,Returned,2024-09-28,9,3,2024,1,0
ORD10314,Suzanne Ray,perrysharon@example.org,Surat,Books,Cook Book,827.02,1,827.02,0.14,711.24,Cash on Delivery,Cancelled,2024-11-21,11,4,2024,0,1
ORD10315,Shawn Robinson,wbeck@example.net,Kolkata,Electronics,Laptop,68918.49,2,137836.98,0.17,114404.69,Net Banking,Cancelled,2024-04-22,4,2,2024,0,1
ORD10316,Richard Palmer,michael93@example.com,Hyderabad,Electronics,Laptop,11695.61,1,11695.61,0.06,10993.87,UPI,Delivered,2024-08-04,8,3,2024,0,0
ORD10317,Eric Mcclain,ambernavarro@example.com,Bengaluru,Clothing,Jeans,2456.5,2,4913.0,0.1,4421.7,Cash on Delivery,Returned,2024-06-03,6,2,2024,1,0
ORD10318,Oscar Herman,arodriguez@example.org,Chennai,Food & Beverage,Protein Bar,704.22,4,2816.88,0.15,2394.35,Credit Card,Delivered,2024-10-26,10,4,2024,0,0
ORD10319,William Garcia,kholmes@example.org,Mumbai,Food & Beverage,Cookies,163.66,4,654.64,0.22,510.62,Net Banking,Cancelled,2024-12-17,12,4,2024,0,1
ORD10320,Robert Villanueva,harry26@example.net,Surat,Books,Data Science Handbook,227.69,2,455.38,0.19,368.86,Credit Card,Delivered,2024-02-12,2,1,2024,0,0
ORD10321,Daniel Johnson,james23@example.net,Jaipur,Food & Beverage,Protein Bar,507.79,2,1015.58,0.26,751.53,Cash on Delivery,Delivered,2024-01-09,1,1,2024,0,0
ORD10322,Robert Russell,torresjulie@example.com,Chennai,Clothing,Sneakers,1813.0,5,9065.0,0.14,7795.9,Cash on Delivery,Cancelled,2024-07-23,7,3,2024,0,1
ORD10323,Cheryl Hudson,williamsrebecca@example.com,Jaipur,Electronics,Tablet,11841.31,3,35523.93,0.03,34458.21,UPI,Returned,2024-03-08,3,1,2024,1,0
ORD10324,Eric Morales,yorkeric@example.com,Surat,Books,Cook Book,461.95,3,1385.85,0.12,1219.55,Credit Card,Delivered,2024-02-25,2,1,2024,0,0
ORD10325,Melissa King,owensbrenda@example.org,Bengaluru,Electronics,Smartwatch,24259.45,1,24259.45,0.08,22318.69,Net Banking,Delivered,2024-01-23,1,1,2024,0,0
ORD10326,Nicholas White,timothyhall@example.com,Bengaluru,Electronics,Smartwatch,31700.57,5,158502.85,0.04,152162.74,Net Banking,Cancelled,2024-12-13,12,4,2024,0,1
ORD10327,Melanie Armstrong,mendozajoseph@example.org,Mumbai,Clothing,Jacket,2235.76,4,8943.04,0.2,7154.43,Credit Card,Returned,2024-10-31,10,4,2024,1,0
ORD10328,Elizabeth Ward,daniel17@example.com,Chennai,Food & Beverage,Cookies,251.92,3,755.76,0.06,710.41,Cash on Delivery,Returned,2024-08-01,8,3,2024,1,0
ORD10329,Joshua Williams,odavis@example.net,Jaipur,Electronics,Smartwatch,29860.32,5,149301.6,0.2,119441.28,Cash on Delivery,Returned,2024-07-29,7,3,2024,1,0
ORD10330,Christina Parker,christine82@example.org,Hyderabad,Food & Beverage,Green Tea,625.79,3,1877.37,0.2,1501.9,Debit Card,Delivered,2024-09-11,9,3,2024,0,0
ORD10331,Sandra Mitchell,underwoodrodney@example.net,Ahmedabad,Food & Beverage,Coffee Beans,534.17,4,2136.68,0.02,2093.95,Cash on Delivery,Delivered,2024-06-19,6,2,2024,0,0
ORD10332,Raymond Kim,uerickson@example.net,Chennai,Electronics,Smartwatch,61847.98,4,247391.92,0.03,239970.16,UPI,Returned,2024-05-31,5,2,2024,1,0
ORD10333,Kerry Kelly,coopertyler@example.com,Hyderabad,Electronics,Smartwatch,73644.33,2,147288.66,0.28,106047.84,Credit Card,Returned,2024-04-25,4,2,2024,1,0
ORD10334,Amanda Hart,mark55@example.org,Delhi,Books,Self Help Book,756.48,4,3025.92,0.0,3025.92,UPI,Returned,2024-11-10,11,4,2024,1,0
ORD10335,Kevin Bell,starkjoshua@example.net,Delhi,Food & Beverage,Protein Bar,593.41,3,1780.23,0.21,1406.38,Cash on Delivery,Delivered,2024-05-31,5,2,2024,0,0
ORD10336,Charles Hill,kenneth06@example.net,Mumbai,Food & Beverage,Protein Bar,612.7,1,612.7,0.02,600.45,Credit Card,Delivered,2024-12-04,12,4,2024,0,0
ORD10337,Deborah Tucker,tguzman@example.org,Bengaluru,Electronics,Headphones,56141.01,5,280705.05,0.11,249827.49,Debit Card,Delivered,2024-03-06,3,1,2024,0,0
ORD10338,Kelsey Weaver,jennifer74@example.net,Chennai,Clothing,T-Shirt,4429.07,2,8858.14,0.02,8680.98,Debit Card,Cancelled,2024-11-11,11,4,2024,0,1
ORD10339,Tammy Perkins,jacksontiffany@example.org,Jaipur,Electronics,Headphones,19745.94,5,98729.7,0.13,85894.84,Debit Card,Cancelled,2024-09-27,9,3,2024,0,1
ORD10340,Kristin Haney,amanda20@example.com,Surat,Books,Novel,606.82,1,606.82,0.14,521.87,UPI,Returned,2024-01-26,1,1,2024,1,0
ORD10341,Michael Long,wayneayers@example.net,Ahmedabad,Clothing,Jacket,2526.96,1,2526.96,0.24,1920.49,UPI,Delivered,2024-04-02,4,2,2024,0,0
ORD10342,Michael Fitzpatrick,vjohnson@example.com,Kolkata,Clothing,Jacket,2650.85,3,7952.55,0.11,7077.77,Net Banking,Delivered,2024-05-03,5,2,2024,0,0
ORD10343,Wendy Wallace,benjaminstephens@example.net,Delhi,Electronics,Headphones,67265.16,1,67265.16,0.12,59193.34,Debit Card,Cancelled,2024-11-15,11,4,2024,0,1
ORD10344,Victoria Lopez,omarhumphrey@example.org,Hyderabad,Food & Beverage,Protein Bar,719.73,4,2878.92,0.24,2187.98,UPI,Delivered,2024-10-14,10,4,2024,0,0
ORD10345,Kristina Conley,benjaminblackburn@example.net,Jaipur,Food & Beverage,Coffee Beans,617.38,4,2469.52,0.18,2025.01,UPI,Delivered,2024-08-24,8,3,2024,0,0
ORD10346,Anna Chapman,tracey22@example.com,Bengaluru,Home & Kitchen,Coffee Maker,12914.01,1,12914.01,0.15,10976.91,Cash on Delivery,Delivered,2024-06-16,6,2,2024,0,0
ORD10347,Corey Velasquez,daniel01@example.org,Delhi,Clothing,Sneakers,2057.95,4,8231.8,0.06,7737.89,UPI,Delivered,2024-02-29,2,1,2024,0,0
ORD10348,Melissa Oconnor,cindy82@example.org,Chennai,Food & Beverage,Cookies,405.24,4,1620.96,0.29,1150.88,Debit Card,Delivered,2024-09-29,9,3,2024,0,0
ORD10349,Joseph Perkins,efarrell@example.net,Bengaluru,Electronics,Headphones,62744.15,3,188232.45,0.18,154350.61,Debit Card,Cancelled,2024-08-20,8,3,2024,0,1
ORD10350,Nancy Jordan,robertclark@example.net,Surat,Books,Python Guide,583.59,3,1750.77,0.16,1470.65,Credit Card,Delivered,2024-03-27,3,1,2024,0,0
ORD10351,Victoria Franco,philip55@example.com,Surat,Books,Cook Book,742.51,4,2970.04,0.08,2732.44,Cash on Delivery,Returned,2024-09-11,9,3,2024,1,0
ORD10352,Lori Goodman,marshalldylan@example.net,Surat,Home & Kitchen,Knife Set,6387.48,1,6387.48,0.01,6323.61,Net Banking,Returned,2024-01-20,1,1,2024,1,0
ORD10353,Kristen Howard,anthonymatthews@example.com,Chennai,Home & Kitchen,Coffee Maker,6628.71,3,19886.13,0.02,19488.41,UPI,Delivered,2024-03-30,3,1,2024,0,0
ORD10354,Ryan Collins,ymontgomery@example.net,Pune,Books,Data Science Handbook,502.94,5,2514.7,0.26,1860.88,Net Banking,Cancelled,2024-04-15,4,2,2024,0,1
ORD10355,Dale Cabrera,gardnergregory@example.com,Bengaluru,Food & Beverage,Coffee Beans,636.47,3,1909.41,0.05,1813.94,UPI,Delivered,2024-12-01,12,4,2024,0,0
ORD10356,Javier Hawkins,smithmaurice@example.org,Surat,Electronics,Smartphone,70110.69,3,210332.07,0.01,208228.75,Debit Card,Cancelled,2024-09-03,9,3,2024,0,1
ORD10357,Alexandria Harris,tstokes@example.com,Hyderabad,Books,Cook Book,348.32,2,696.64,0.08,640.91,Net Banking,Delivered,2024-08-22,8,3,2024,0,0
ORD10358,Haley Miller,carrie88@example.com,Hyderabad,Electronics,Headphones,6596.81,5,32984.05,0.12,29025.96,Debit Card,Cancelled,2024-09-18,9,3,2024,0,1
ORD10359,Stephanie White,riveraaaron@example.net,Bengaluru,Food & Beverage,Protein Bar,156.85,2,313.7,0.23,241.55,Net Banking,Delivered,2024-04-17,4,2,2024,0,0
ORD10360,Michael Hawkins,amandaberry@example.org,Mumbai,Books,Novel,961.74,3,2885.22,0.25,2163.91,Debit Card,Delivered,2024-12-31,12,4,2024,0,0
ORD10361,Jennifer Mills,jaredvelasquez@example.org,Ahmedabad,Electronics,Headphones,69364.76,5,346823.8,0.24,263586.09,Debit Card,Delivered,2024-11-20,11,4,2024,0,0
ORD10362,Ryan Gates,victoriacarter@example.org,Surat,Clothing,Sneakers,2514.39,4,10057.56,0.14,8649.5,Net Banking,Delivered,2024-01-17,1,1,2024,0,0
ORD10363,Melinda Torres,huynhangela@example.org,Kolkata,Electronics,Tablet,15732.95,1,15732.95,0.19,12743.69,Credit Card,Returned,2024-10-19,10,4,2024,1,0
ORD10364,David Adams,hcoleman@example.com,Hyderabad,Food & Beverage,Cookies,133.65,4,534.6,0.1,481.14,Cash on Delivery,Delivered,2024-01-18,1,1,2024,0,0
ORD10365,Cory Hardy,susanhodges@example.net,Chennai,Clothing,Jeans,845.32,5,4226.6,0.07,3930.74,Cash on Delivery,Cancelled,2024-01-02,1,1,2024,0,1
ORD10366,Robin Campos,angela18@example.net,Bengaluru,Electronics,Smartwatch,7835.53,2,15671.06,0.12,13790.53,Credit Card,Cancelled,2024-02-16,2,1,2024,0,1
ORD10367,Willie Rodriguez,barrybrandon@example.net,Surat,Electronics,Laptop,43514.73,2,87029.46,0.13,75715.63,Credit Card,Delivered,2024-07-26,7,3,2024,0,0
ORD10368,Jared Swanson,wgray@example.net,Bengaluru,Books,Data Science Handbook,915.55,5,4577.75,0.28,3295.98,Cash on Delivery,Delivered,2024-11-04,11,4,2024,0,0
ORD10369,Kimberly Mcdaniel,wjones@example.org,Pune,Clothing,Jeans,2642.82,1,2642.82,0.21,2087.83,UPI,Delivered,2024-01-09,1,1,2024,0,0
ORD10370,Kathryn Wheeler,johnrodriguez@example.org,Ahmedabad,Clothing,Jacket,3288.88,5,16444.4,0.1,14799.96,Debit Card,Returned,2024-11-03,11,4,2024,1,0
ORD10371,Julie Huffman,susanlambert@example.net,Mumbai,Clothing,Dress,2836.95,3,8510.85,0.26,6298.03,UPI,Delivered,2024-04-14,4,2,2024,0,0
ORD10372,Fernando Williams,sarah65@example.net,Ahmedabad,Books,Novel,149.36,2,298.72,0.1,268.85,Net Banking,Delivered,2024-10-17,10,4,2024,0,0
ORD10373,Michelle Johnson,amandakoch@example.net,Ahmedabad,Books,Cook Book,575.05,3,1725.15,0.26,1276.61,UPI,Returned,2024-12-03,12,4,2024,1,0
ORD10374,Stacey Jones,moyerkaren@example.org,Delhi,Home & Kitchen,Air Fryer,8700.08,2,17400.16,0.06,16356.15,UPI,Delivered,2024-02-15,2,1,2024,0,0
ORD10375,Jacob Price,kimberlywheeler@example.com,Jaipur,Electronics,Smartwatch,60346.2,4,241384.8,0.05,229315.56,Credit Card,Cancelled,2024-11-26,11,4,2024,0,1
ORD10376,Brittany Mullen,jennifer17@example.org,Hyderabad,Home & Kitchen,Knife Set,1803.59,1,1803.59,0.08,1659.3,Credit Card,Delivered,2024-12-26,12,4,2024,0,0
ORD10377,Natalie Hunt,jessicadavila@example.com,Kolkata,Books,Self Help Book,507.6,1,507.6,0.12,446.69,Net Banking,Cancelled,2024-05-28,5,2,2024,0,1
ORD10378,Cynthia Irwin,richardsonveronica@example.org,Kolkata,Clothing,Jeans,1513.32,4,6053.28,0.13,5266.35,Net Banking,Delivered,2024-05-21,5,2,2024,0,0
ORD10379,Whitney Taylor,wjones@example.net,Mumbai,Food & Beverage,Coffee Beans,262.32,4,1049.28,0.09,954.84,Cash on Delivery,Delivered,2024-08-28,8,3,2024,0,0
ORD10380,Lisa Walker,rgreen@example.com,Chennai,Clothing,Jeans,2421.97,2,4843.94,0.16,4068.91,Credit Card,Delivered,2024-07-19,7,3,2024,0,0
ORD10381,Omar Moore,crodriguez@example.org,Jaipur,Clothing,Dress,2530.48,5,12652.4,0.27,9236.25,Net Banking,Delivered,2024-12-12,12,4,2024,0,0
ORD10382,Justin Watson,archerjohn@example.net,Hyderabad,Books,Novel,520.39,3,1561.17,0.07,1451.89,Credit Card,Returned,2024-05-14,5,2,2024,1,0
ORD10383,Michael Doyle,angela49@example.net,Surat,Food & Beverage,Green Tea,311.61,1,311.61,0.11,277.33,Cash on Delivery,Cancelled,2024-01-14,1,1,2024,0,1
ORD10384,Lori Wilson,benjaminfowler@example.org,Kolkata,Clothing,Sneakers,4325.57,4,17302.28,0.05,16437.17,Net Banking,Delivered,2024-06-30,6,2,2024,0,0
ORD10385,Amanda Reed,smorales@example.org,Surat,Clothing,Dress,3864.48,1,3864.48,0.27,2821.07,Net Banking,Cancelled,2024-03-19,3,1,2024,0,1
ORD10386,Pamela Buckley,perezsteven@example.org,Hyderabad,Electronics,Laptop,10859.59,5,54297.95,0.18,44524.32,Debit Card,Delivered,2024-11-26,11,4,2024,0,0
ORD10387,Robert Duncan,frodriguez@example.net,Pune,Home & Kitchen,Coffee Maker,2529.44,3,7588.32,0.18,6222.42,Net Banking,Delivered,2024-03-21,3,1,2024,0,0
ORD10388,Victor Jones,halepatricia@example.org,Surat,Electronics,Headphones,44736.76,1,44736.76,0.2,35789.41,Net Banking,Returned,2024-07-07,7,3,2024,1,0
ORD10389,Michelle Hall,johnsmith@example.com,Jaipur,Food & Beverage,Energy Drink,289.44,2,578.88,0.2,463.1,UPI,Cancelled,2024-01-06,1,1,2024,0,1
ORD10390,Ryan Johnson,stevensonalex@example.org,Delhi,Electronics,Laptop,28760.4,5,143802.0,0.21,113603.58,Net Banking,Delivered,2024-04-25,4,2,2024,0,0
ORD10391,Paula Pratt,clarkreginald@example.net,Pune,Electronics,Tablet,28744.3,5,143721.5,0.09,130786.57,Net Banking,Returned,2024-09-10,9,3,2024,1,0
ORD10392,Jesse Johnson,qevans@example.net,Delhi,Home & Kitchen,Air Fryer,10042.32,4,40169.28,0.08,36955.74,Debit Card,Delivered,2024-05-11,5,2,2024,0,0
ORD10393,Richard Rogers,ndiaz@example.com,Bengaluru,Home & Kitchen,Blender,7190.61,2,14381.22,0.15,12224.04,Cash on Delivery,Returned,2024-08-27,8,3,2024,1,0
ORD10394,Joseph Woods,flynntimothy@example.com,Hyderabad,Clothing,Jacket,1502.08,4,6008.32,0.3,4205.82,UPI,Delivered,2024-09-07,9,3,2024,0,0
ORD10395,Joshua Thompson,jeremiahcollins@example.net,Jaipur,Home & Kitchen,Coffee Maker,1014.9,3,3044.7,0.25,2283.52,Debit Card,Delivered,2024-12-31,12,4,2024,0,0
ORD10396,Nicole Smith,christopher90@example.org,Jaipur,Books,Self Help Book,458.92,5,2294.6,0.16,1927.46,UPI,Delivered,2024-12-19,12,4,2024,0,0
ORD10397,Amber Campbell,kathy19@example.com,Surat,Home & Kitchen,Blender,12837.2,4,51348.8,0.06,48267.87,Credit Card,Cancelled,2024-08-25,8,3,2024,0,1
ORD10398,Christopher Wright,gallen@example.org,Pune,Clothing,Sneakers,4405.89,4,17623.56,0.06,16566.15,Cash on Delivery,Returned,2024-05-13,5,2,2024,1,0
ORD10399,Maria Robinson,gutierrezscott@example.net,Bengaluru,Clothing,T-Shirt,4594.61,2,9189.22,0.22,7167.59,Net Banking,Returned,2024-03-17,3,1,2024,1,0
ORD10400,Diana Collins,jessicatanner@example.net,Mumbai,Home & Kitchen,Blender,13917.81,1,13917.81,0.07,12943.56,Net Banking,Delivered,2024-04-04,4,2,2024,0,0
ORD10401,Randy Perry,jshannon@example.net,Pune,Electronics,Smartwatch,65801.28,2,131602.56,0.22,102650.0,Credit Card,Delivered,2024-11-18,11,4,2024,0,0
ORD10402,Sarah Foster,stanleytimothy@example.com,Pune,Clothing,Sneakers,3973.19,4,15892.76,0.21,12555.28,Credit Card,Delivered,2024-10-06,10,4,2024,0,0
ORD10403,Scott Villegas,gbrooks@example.org,Pune,Clothing,Jeans,3970.33,3,11910.99,0.28,8575.91,Debit Card,Delivered,2024-10-04,10,4,2024,0,0
ORD10404,Sarah Webster,krista46@example.net,Hyderabad,Food & Beverage,Coffee Beans,517.1,4,2068.4,0.16,1737.46,Debit Card,Cancelled,2024-10-08,10,4,2024,0,1
ORD10405,Cynthia Jones,april21@example.org,Chennai,Books,Cook Book,229.0,2,458.0,0.04,439.68,UPI,Delivered,2024-05-06,5,2,2024,0,0
ORD10406,Angela Brown,jeffrey84@example.com,Chennai,Food & Beverage,Coffee Beans,455.94,2,911.88,0.01,902.76,UPI,Cancelled,2024-11-12,11,4,2024,0,1
ORD10407,Brittney Rios,joelbrewer@example.com,Hyderabad,Home & Kitchen,Blender,8015.61,4,32062.44,0.18,26291.2,Debit Card,Delivered,2024-09-20,9,3,2024,0,0
ORD10408,Michael Romero,morrisgeorge@example.net,Jaipur,Electronics,Smartwatch,63594.17,2,127188.34,0.08,117013.27,Credit Card,Delivered,2024-07-16,7,3,2024,0,0
ORD10409,Michael Weaver,robert45@example.net,Bengaluru,Electronics,Smartwatch,7335.76,1,7335.76,0.1,6602.18,Net Banking,Delivered,2024-03-07,3,1,2024,0,0
ORD10410,Zachary Bailey,greerearl@example.org,Mumbai,Food & Beverage,Cookies,336.72,3,1010.16,0.09,919.25,Cash on Delivery,Delivered,2024-02-16,2,1,2024,0,0
ORD10411,Rachel Myers,jennifer48@example.com,Bengaluru,Clothing,Jeans,508.62,4,2034.48,0.05,1932.76,Net Banking,Cancelled,2024-04-03,4,2,2024,0,1
ORD10412,Raymond Ford,alexis19@example.org,Bengaluru,Electronics,Laptop,45040.34,3,135121.02,0.18,110799.24,Credit Card,Delivered,2024-12-02,12,4,2024,0,0
ORD10413,Jessica Scott,stephaniekane@example.net,Delhi,Electronics,Laptop,36385.89,5,181929.45,0.15,154640.03,UPI,Delivered,2024-10-30,10,4,2024,0,0
ORD10414,Gregory Hernandez,hgutierrez@example.net,Delhi,Books,Cook Book,902.08,3,2706.24,0.02,2652.12,Cash on Delivery,Cancelled,2024-03-03,3,1,2024,0,1
ORD10415,Miranda Davis,mary77@example.net,Delhi,Electronics,Headphones,66147.62,1,66147.62,0.26,48949.24,Credit Card,Delivered,2024-01-18,1,1,2024,0,0
ORD10416,Jennifer Moore,shannon88@example.org,Jaipur,Clothing,T-Shirt,3480.62,1,3480.62,0.25,2610.47,Credit Card,Delivered,2024-02-21,2,1,2024,0,0
ORD10417,James Carter,terrelljacqueline@example.org,Ahmedabad,Clothing,Jeans,4805.56,4,19222.24,0.14,16531.13,Net Banking,Delivered,2024-09-16,9,3,2024,0,0
ORD10418,Brad Roberts,mistybryant@example.com,Hyderabad,Food & Beverage,Green Tea,726.15,2,1452.3,0.19,1176.36,Credit Card,Delivered,2024-01-28,1,1,2024,0,0
ORD10419,Miranda Cooke,ericabenton@example.org,Surat,Books,Python Guide,618.88,5,3094.4,0.23,2382.69,Credit Card,Returned,2024-07-19,7,3,2024,1,0
ORD10420,Jeffrey Wright,gouldcourtney@example.net,Ahmedabad,Clothing,Dress,3134.48,5,15672.4,0.02,15358.95,Credit Card,Delivered,2024-07-10,7,3,2024,0,0
ORD10421,Alexis Campos,parkedward@example.org,Hyderabad,Clothing,Jeans,2543.33,3,7629.99,0.25,5722.49,Net Banking,Delivered,2024-02-11,2,1,2024,0,0
ORD10422,Heather Johnson,lgallagher@example.net,Ahmedabad,Clothing,Jeans,3553.09,1,3553.09,0.06,3339.9,Debit Card,Delivered,2024-05-25,5,2,2024,0,0
ORD10423,Melody Neal,nfinley@example.com,Hyderabad,Home & Kitchen,Air Fryer,14013.78,5,70068.9,0.18,57456.5,Debit Card,Delivered,2024-04-16,4,2,2024,0,0
ORD10424,Kathleen Flores,bonnieparker@example.com,Delhi,Home & Kitchen,Toaster,5480.56,1,5480.56,0.21,4329.64,Cash on Delivery,Delivered,2024-07-19,7,3,2024,0,0
ORD10425,William Lawrence,michaelstevens@example.net,Bengaluru,Home & Kitchen,Toaster,12467.94,5,62339.7,0.01,61716.3,Credit Card,Delivered,2024-11-03,11,4,2024,0,0
ORD10426,Mckenzie Buck,wyatttoni@example.com,Jaipur,Electronics,Headphones,70890.33,2,141780.66,0.2,113424.53,Credit Card,Delivered,2024-02-24,2,1,2024,0,0
ORD10427,Jill Jackson,nicoleflynn@example.com,Pune,Electronics,Laptop,17605.47,4,70421.88,0.2,56337.5,Net Banking,Delivered,2024-01-04,1,1,2024,0,0
ORD10428,Abigail Cordova DDS,stephanierosales@example.org,Kolkata,Books,Self Help Book,521.98,1,521.98,0.09,475.0,UPI,Delivered,2024-04-06,4,2,2024,0,0
ORD10429,Shannon Solomon,scottkathleen@example.net,Surat,Home & Kitchen,Blender,8099.75,5,40498.75,0.08,37258.85,Debit Card,Cancelled,2024-01-29,1,1,2024,0,1
ORD10430,Andrew Munoz,jilltorres@example.net,Ahmedabad,Books,Cook Book,740.13,2,1480.26,0.22,1154.6,Cash on Delivery,Delivered,2024-11-28,11,4,2024,0,0
ORD10431,Danielle Bates MD,annrogers@example.org,Chennai,Electronics,Headphones,56085.97,5,280429.85,0.19,227148.18,Credit Card,Delivered,2024-07-12,7,3,2024,0,0
ORD10432,Jermaine Nash,samantha19@example.org,Hyderabad,Clothing,Jeans,1012.09,3,3036.27,0.16,2550.47,Cash on Delivery,Cancelled,2024-04-03,4,2,2024,0,1
ORD10433,Andrea Smith,elizabethharvey@example.org,Mumbai,Electronics,Smartphone,56898.21,3,170694.63,0.12,150211.27,UPI,Returned,2024-06-21,6,2,2024,1,0
ORD10434,Tabitha May,hillerin@example.net,Ahmedabad,Home & Kitchen,Toaster,2784.51,3,8353.53,0.13,7267.57,Debit Card,Delivered,2024-01-13,1,1,2024,0,0
ORD10435,Leslie Munoz,carolynbarton@example.net,Jaipur,Food & Beverage,Coffee Beans,300.02,2,600.04,0.26,444.03,UPI,Delivered,2024-09-29,9,3,2024,0,0
ORD10436,Nicole Holt,tfrazier@example.net,Kolkata,Electronics,Smartphone,21671.54,1,21671.54,0.05,20587.96,Cash on Delivery,Cancelled,2024-02-20,2,1,2024,0,1
ORD10437,John Brown,kristen60@example.org,Chennai,Clothing,Jeans,3514.2,4,14056.8,0.09,12791.69,Cash on Delivery,Delivered,2024-01-17,1,1,2024,0,0
ORD10438,David Wallace,bwilliams@example.com,Surat,Books,Novel,504.18,3,1512.54,0.02,1482.29,Credit Card,Cancelled,2024-06-22,6,2,2024,0,1
ORD10439,Heather Reed,mitchellanthony@example.org,Pune,Clothing,Sneakers,4663.96,1,4663.96,0.16,3917.73,Debit Card,Delivered,2024-09-22,9,3,2024,0,0
ORD10440,Darren Miller,melissakey@example.com,Kolkata,Electronics,Smartwatch,79782.99,5,398914.95,0.14,343066.86,Net Banking,Returned,2024-03-07,3,1,2024,1,0
ORD10441,Walter Mccann,jeffreypage@example.com,Mumbai,Books,Data Science Handbook,537.75,5,2688.75,0.09,2446.76,Credit Card,Delivered,2024-06-21,6,2,2024,0,0
ORD10442,Shannon Carpenter,tina81@example.net,Jaipur,Home & Kitchen,Blender,14817.58,1,14817.58,0.1,13335.82,Debit Card,Cancelled,2024-10-07,10,4,2024,0,1
ORD10443,Sarah Thompson,qparker@example.org,Hyderabad,Clothing,Jacket,3745.54,5,18727.7,0.16,15731.27,Debit Card,Returned,2024-09-04,9,3,2024,1,0
ORD10444,Michael Chang,eric21@example.net,Jaipur,Electronics,Smartwatch,59356.91,3,178070.73,0.24,135333.75,Credit Card,Cancelled,2024-03-22,3,1,2024,0,1
ORD10445,Nicole Moore,karen35@example.org,Kolkata,Clothing,Dress,3969.53,5,19847.65,0.01,19649.17,UPI,Cancelled,2024-04-26,4,2,2024,0,1
ORD10446,Robert Cardenas,zallison@example.com,Ahmedabad,Food & Beverage,Protein Bar,672.42,1,672.42,0.07,625.35,Cash on Delivery,Delivered,2024-12-11,12,4,2024,0,0
ORD10447,Isaac Welch,saraharris@example.net,Ahmedabad,Electronics,Smartphone,12392.07,3,37176.21,0.03,36060.92,Debit Card,Delivered,2024-01-29,1,1,2024,0,0
ORD10448,Brandon Griffin,christopherward@example.net,Jaipur,Food & Beverage,Energy Drink,759.07,3,2277.21,0.25,1707.91,Cash on Delivery,Delivered,2024-04-16,4,2,2024,0,0
ORD10449,Amber Robinson,kristinelopez@example.com,Surat,Home & Kitchen,Coffee Maker,9107.97,1,9107.97,0.0,9107.97,Credit Card,Delivered,2024-11-17,11,4,2024,0,0
ORD10450,Amanda Bailey,jimenezsteven@example.org,Chennai,Electronics,Headphones,54135.27,1,54135.27,0.07,50345.8,Credit Card,Returned,2024-02-08,2,1,2024,1,0
ORD10451,Nancy Pratt,wruiz@example.org,Surat,Clothing,Jeans,4516.2,5,22581.0,0.17,18742.23,Cash on Delivery,Delivered,2024-10-13,10,4,2024,0,0
ORD10452,Ashley Smith,zmartinez@example.net,Jaipur,Home & Kitchen,Blender,14658.9,2,29317.8,0.23,22574.71,Cash on Delivery,Delivered,2024-03-20,3,1,2024,0,0
ORD10453,Danielle Burns,thomasmegan@example.org,Kolkata,Electronics,Headphones,73274.47,3,219823.41,0.11,195642.83,Cash on Delivery,Returned,2024-02-29,2,1,2024,1,0
